id, name, gender, ethnicity
n007498, Rokia Traor�, female, African
n007501, Rolandas Paksas, male, Caucasian (European)
n007502, Rolando Bianchi, male, Caucasian (European)
n007504, Rolando Maran, male, Caucasian (European)
n007505, Rolando McClain, male, African American
n007506, Rolando Villaz�n, male, Hispanic
n007507, Roma Asrani, female, South Asian
n007509, Roma Maffia, male, Caucasian (European)
n007510, Romain Duris, male, Caucasian (European)
n007511, Romain Grosjean, male, Caucasian (European)
n007512, Roman Knizka, male, Caucasian (European)
n007513, Roman Koudelka, male, Caucasian (European)
n007514, Roman Neust�dter, male, Caucasian (European)
n007516, Roman Reigns, male, Caucasian (European)
n007517, Roman �ebrle, male, Caucasian (European)
n007518, Romelu Lukaku, male, African
n007519, Romeo Santos, male, Hispanic
n007520, Romero Juc�, male, Hispanic
n007521, Romina Mondello, female, Caucasian (European)
n007522, Rommel Pacheco, male, Hispanic
n007523, Romy Schneider, female, Caucasian (European)
n007524, Ron Atkinson, male, Caucasian (European)
n007525, Ron Dennis, male, Caucasian (European)
n007526, Ron Dermer, male, Caucasian (North American)
n007527, Ron Ng, male, East Asian
n007528, Ron Paul, male, Caucasian (North American)
n007529, Ron Thal, male, Caucasian (North American)
n007530, Ron Vlaar, male, Caucasian (European)
n007531, Ron-Robert Zieler, male, Caucasian (European)
n007532, RonReaco Lee, male, African American
n007533, Rona Ambrose, female, Caucasian (North American)
n007534, Ronald Plasterk, male, Caucasian (European)
n007535, Ronald Pofalla, male, Caucasian (European)
n007536, Ronan Farrow, male, Caucasian (European)
n007537, Ronan OGara, male, Caucasian (European)
n007539, Ronit Roy, male, South Asian
n007540, Ronn Moss, male, Caucasian (North American)
n007542, Ronnie Coleman, male, African American
n007543, Ronnie Dunn, male, Caucasian (North American)
n007544, Ronnie OSullivan, male, Caucasian (European)
n007545, Ronnie Ortiz-Magro, male, Hispanic
n007546, Ronnie Wood, male, Caucasian (European)
n007547, Ronny Rockel, male, Caucasian (European)
n007548, Roop Kumar Rathod, male, South Asian
n007549, Roque Santa Cruz, male, Hispanic
n007550, Rory Best, male, Caucasian (European)
n007551, Rory Culkin, male, Caucasian (North American)
n007552, Rory MacDonald, male, Caucasian (North American)
n007553, Rory McIlroy, male, Caucasian (European)
n007554, Rory Sloane, male, Caucasian (Australian)
n007555, Rory Stewart, male, Caucasian (European)
n007557, Rosa Mendes, female, Hispanic
n007558, Rosalie Thomass, female, Caucasian (European)
n007559, Rosamund Pike, female, Caucasian (European)
n007560, Rosanna Scotto, female, Caucasian (North American)
n007561, Rosanne Cash, female, Caucasian (North American)
n007562, Rosario Murillo, female, Hispanic
n007563, Rose Byrne, female, Caucasian (Australian)
n007564, Rose McGowan, female, Caucasian (North American)
n007565, Roseanne Barr, female, Caucasian (North American)
n007566, Roselyn S�nchez, female, Hispanic
n007567, Roselyne Bachelot, female, Caucasian (European)
n007568, Rosemarie DeWitt, female, Caucasian (North American)
n007569, Roshni Chopra, female, South Asian
n007570, Roshumba Williams, female, African American
n007571, Rosi Mittermaier, female, Caucasian (European)
n007572, Rosie Jones, female, Caucasian (European)
n007573, Rosie ODonnell, female, Caucasian (North American)
n007574, Rosie Perez, female, Hispanic
n007575, Ross Antony, male, Caucasian (European)
n007576, Ross Brawn, male, Caucasian (European)
n007577, Ross Mathews, male, Caucasian (North American)
n007578, Ross Noble, male, Caucasian (European)
n007579, Rossy de Palma, female, Hispanic
n007580, Rouwaida Attieh, female, Arab
n007581, Rowan Williams, male, Caucasian (European)
n007582, Roxanne Pallett, female, Caucasian (European)
n007583, Roxy Olin, female, Caucasian (North American)
n007584, Roy Blunt, male, Caucasian (North American)
n007585, Roy Horn, male, Caucasian (European)
n007586, Roy Jones Jr., male, African American
n007587, Roy Keane, male, Caucasian (European)
n007588, Roy Oswalt, male, Caucasian (North American)
n007589, Royler Gracie, male, Hispanic
n007590, Rozalia Mancewicz, female, Caucasian (European)
n007591, Rozanna Purcell, female, Caucasian (European)
n007592, Rozonda Thomas, female, African American
n007593, Ruairi Quinn, male, Caucasian (European)
n007594, Ruba Nadda, female, Arab
n007595, Ruben Studdard, male, African American
n007596, Rubens Barrichello, male, Caucasian (European)
n007597, Rubina Dilaik, female, South Asian
n007599, Ruby Wax, female, Caucasian (European)
n007600, Rub�n Castro, male, Hispanic
n007601, Rub�n Omar Romano, male, Hispanic
n007603, Rub�n Tejada, male, Hispanic
n007604, Rudi Garc�a, male, Caucasian (European)
n007605, Rudolf Nureyev, male, Caucasian (European)
n007606, Rudolf Schenker, male, Caucasian (European)
n007607, Rudy Demotte, male, Caucasian (European)
n007608, Rudy Gay, male, African American
n007609, Rudy Gestede, male, African
n007610, Ruffa Gutierrez, female, Hispanic
n007611, Rui En, female, East Asian
n007612, Rula Jebreal, female, Arab
n007613, Rulon Gardner, male, Caucasian (North American)
n007614, Runa Laila, female, South Asian
n007615, Rupert Everett, male, Caucasian (European)
n007616, Rupert Grint, male, Caucasian (European)
n007617, Rupert Stadler, male, Caucasian (European)
n007618, Ruslana Korshunova, male, Caucasian (European)
n007619, Russell Brand, male, Caucasian (European)
n007620, Russell Crowe, male, Caucasian (Australian)
n007621, Russell Howard, male, Caucasian (European)
n007623, Russell Simmons, male, African American
n007624, Russell Slade, male, Caucasian (European)
n007625, Russell Teibert, male, Caucasian (North American)
n007626, Russell Watson, male, Caucasian (European)
n007627, Russell Westbrook, male, African American
n007628, Ruth Beitia, female, Caucasian (European)
n007629, Ruth Langsford, female, Caucasian (European)
n007630, Ruth Lorenzo, female, Hispanic
n007632, Ryad Boudebouz, male, Arab
n007633, Ryan Agoncillo, male, Hispanic
n007634, Ryan Bertrand, male, African
n007635, Ryan Bingham, male, Caucasian (North American)
n007636, Ryan Cabrera, male, Caucasian (North American)
n007637, Ryan Cochrane, male, Caucasian (North American)
n007638, Ryan Dunn, male, Caucasian (North American)
n007639, Ryan Giggs, male, Caucasian (European)
n007640, Ryan Gosling, male, Caucasian (North American)
n007641, Ryan Leslie, male, African American
n007642, Ryan Lochte, male, Caucasian (North American)
n007643, Ryan McDonagh, male, Caucasian (North American)
n007644, Ryan Merriman, male, Caucasian (North American)
n007645, Ryan Newman, female, Caucasian (North American)
n007646, Ryan Peake, male, Caucasian (North American)
n007647, Ryan Seacrest, male, Caucasian (North American)
n007648, Ryan Sidebottom, male, Caucasian (European)
n007649, Ryan Starr, female, Caucasian (North American)
n007650, Ryan Sweeting, male, Caucasian (North American)
n007651, Ryne Sandberg, male, Caucasian (North American)
n007652, Ryohei Chiba, female, East Asian
n007653, Ryoko Hirosue, female, East Asian
n007654, Ryosuke Yamada, male, East Asian
n007655, Ryszard Czarnecki, male, Caucasian (European)
n007656, Ryszard Tarasiewicz, male, Caucasian (European)
n007657, Rytmus, male, Caucasian (European)
n007658, Ryutaro Morimoto, male, East Asian
n007659, R�mi Garde, male, Caucasian (European)
n007660, R�is�n Murphy, female, Caucasian (European)
n007662, S. E. Cupp, female, Caucasian (North American)
n007663, S. S. Rajamouli, male, South Asian
n007665, Saad Hariri, male, Arab
n007666, Saaya Irie, female, East Asian
n007668, Sabina Classen, female, Caucasian (European)
n007669, Sabine Leutheusser-Schnarrenberger, female, Caucasian (European)
n007670, Sabine Lisicki, female, Caucasian (European)
n007671, Sabitha Indra Reddy, female, South Asian
n007672, Sabri Lamouchi, male, African
n007674, Sabrina Ouazani, female, Arab
n007675, Sabrina Sabrok, female, Hispanic
n007676, Sabrina Setlur, female, Caucasian (European)
n007677, Sacha Parkinson, female, Caucasian (European)
n007679, Sadie Frost, female, Caucasian (European)
n007680, Saeed Ajmal, male, South Asian
n007682, Saffron Burrows, female, Caucasian (European)
n007683, Sagarika Ghatge, female, South Asian
n007684, Sahra Wagenknecht, female, Caucasian (European)
n007685, Sai Tamhankar, female, South Asian
n007688, Saina Nehwal, female, South Asian
n007690, Saku Koivu, male, Caucasian (European)
n007691, Sally Farmiloe, female, Caucasian (European)
n007692, Sally Fitzgibbons, female, Caucasian (Australian)
n007693, Sally Nugent, female, Caucasian (European)
n007694, Sally Pressman, female, Caucasian (North American)
n007695, Salomon Kalou, male, African
n007696, Saloni Aswani, female, South Asian
n007697, Salva Sevilla, male, Hispanic
n007698, Salvador Caba�as, male, Hispanic
n007699, Salvador S�nchez Cer�n, male, Hispanic
n007700, Salvatore Adamo, male, Caucasian (European)
n007701, Salvatore Sirigu, male, Caucasian (European)
n007702, Sam Allardyce, male, Caucasian (European)
n007704, Sam Brownback, male, Caucasian (North American)
n007705, Sam Burgess, male, Caucasian (Australian)
n007706, Sam Champion, male, Caucasian (North American)
n007707, Sam Claflin, male, Caucasian (European)
n007708, Sam Fuld, male, Caucasian (North American)
n007712, Sam Rockwell, male, Caucasian (North American)
n007713, Sam Sorbo, male, Caucasian (European)
n007714, Sam Thaiday, male, Caucasian (Australian)
n007715, Sam Tomkins, male, Caucasian (European)
n007716, Sam Warburton, male, Caucasian (European)
n007718, Sam Zell, male, Caucasian (North American)
n007719, Samantha Cristoforetti, female, Caucasian (European)
n007720, Samantha Droke, female, Hispanic
n007721, Samantha Eggar, female, Caucasian (European)
n007722, Samantha Fox, female, Caucasian (European)
n007723, Samantha Mumba, female, African
n007724, Samantha Peszek, female, Caucasian (North American)
n007725, Samantha Power, female, Caucasian (North American)
n007726, Samantha Ruth Prabhu, female, South Asian
n007727, Samantha Stosur, female, Caucasian (Australian)
n007728, Sambou Yatabar�, male, African
n007729, Sameer Dattani, male, South Asian
n007730, Sami Al-Jaber, male, Arab
n007731, Sami Hyypi�, male, Caucasian (European)
n007732, Sami Khedira, male, Caucasian (European)
n007733, Sami Lukis, female, Caucasian (Australian)
n007734, Sami Yusuf, male, Arab
n007735, Samia Ghadie, female, Caucasian (European)
n007737, Samir Soni, male, South Asian
n007738, Sammi Cheng, male, East Asian
n007739, Sammy Adams, male, Caucasian (North American)
n007740, Sammy Hagar, male, Caucasian (North American)
n007741, Sammy Winward, female, Caucasian (European)
n007742, Samsaya, female, South Asian
n007743, Samu Haber, male, Caucasian (European)
n007744, Samuel Etoo, male, African
n007745, Samuel Rosa, male, Hispanic
n007746, Samuli Edelmann, male, Caucasian (European)
n007747, Samvrutha Sunil, female, South Asian
n007748, Samy Naceri, male, Caucasian (European)
n007749, Sana Khan, female, South Asian
n007750, Sanaya Irani, female, South Asian
n007751, Sandeepa Dhar, female, South Asian
n007754, Sandra Lee, female, Caucasian (North American)
n007755, Sandra Maischberger, female, Caucasian (European)
n007758, Sandra Sully, female, Caucasian (Australian)
n007759, Sandrine Corman, female, Caucasian (European)
n007760, Sandro Rosell, male, Caucasian (European)
n007761, Sandro de Am�rica, male, Hispanic
n007762, Sandy Koufax, male, Caucasian (North American)
n007763, Sandy Leah Lima, female, Hispanic
n007764, Sandy M�lling, female, Caucasian (European)
n007765, Sangeeta Bijlani, female, South Asian
n007767, Sanjay Dutt, male, South Asian
n007768, Sanjjanaa, female, South Asian
n007769, Sanna Br�ding, female, Caucasian (European)
n007770, Sanna Nielsen, female, Caucasian (European)
n007772, Santi Cazorla, male, Hispanic
n007773, Santiago Giraldo, male, Hispanic
n007774, Santino Marella, male, Caucasian (European)
n007775, Sanya Richards-Ross, female, African American
n007776, Saphir Ta�der, male, Arab
n007777, Sara Carbonero, female, Caucasian (European)
n007778, Sara Corrales, female, Hispanic
n007779, Sara Errani, female, Caucasian (European)
n007780, Sara Maldonado, female, Hispanic
n007781, Sara Thunebro, female, Caucasian (European)
n007782, Sarah Burke, female, Caucasian (North American)
n007783, Sarah Cawood, female, Caucasian (European)
n007784, Sarah Hadland, female, Caucasian (European)
n007785, Sarah Harding, female, Caucasian (European)
n007786, Sarah Jarosz, female, Caucasian (North American)
n007787, Sarah Jessica Parker, female, Caucasian (North American)
n007788, Sarah Lancaster, female, Caucasian (North American)
n007789, Sarah Menezes, female, Hispanic
n007790, Sarah Murdoch, female, Caucasian (Australian)
n007791, Sarah Silverman, female, Caucasian (North American)
n007792, Sarah Sj�str�m, female, Caucasian (European)
n007793, Sarah Solemani, female, Caucasian (European)
n007794, Sarah Wynter, female, Caucasian (Australian)
n007795, Sarah-Jane Crawford, female, African
n007796, Saralisa Volm, female, Caucasian (European)
n007797, Saranya Mohan, female, South Asian
n007798, Sarimah Ibrahim, female, South Asian
n007799, Sascha Lobo, male, Caucasian (European)
n007800, Sascha Riether, male, Caucasian (European)
n007801, Sasha Alexander, female, Caucasian (European)
n007802, Sasha Allen, female, African American
n007803, Sasha Pivovarova, female, Caucasian (European)
n007804, Sasha Roiz, male, Caucasian (European)
n007805, Sasha Strunin, female, Caucasian (European)
n007807, Saskia Bartusiak, female, Caucasian (European)
n007808, Saskia Sassen, female, Caucasian (European)
n007809, Saskia Valencia, female, Caucasian (European)
n007810, Sathyaraj, male, South Asian
n007811, Satoru Iwata, male, East Asian
n007812, Saulo Fernandes, male, Hispanic
n007813, Savannah Guthrie, female, Caucasian (North American)
n007814, Sayaka Yamamoto, female, East Asian
n007815, Sayali Bhagat, female, South Asian
n007816, Sayumi Michishige, female, East Asian
n007817, Sazzy Falak, female, South Asian
n007818, Sa�d Taghmaoui, male, Arab
n007819, Sa�l Lisazo, male, Hispanic
n007822, Scheila Carvalho, female, Hispanic
n007823, Scoop Jardine, male, African American
n007824, Scoot McNairy, male, Caucasian (North American)
n007825, Scott Brooks, male, Caucasian (North American)
n007826, Scott Caan, male, Caucasian (North American)
n007827, Scott Clifton, male, Caucasian (North American)
n007828, Scott Eastwood, male, Caucasian (North American)
n007830, Scott Foley, male, Caucasian (North American)
