video_path,speaker,emotion,gender,ethnicity
id06793/qbezqqSJj_8/00313,id06793,0,male,Caucasian (North American)
id06793/rfLproLvOBY/00317,id06793,0,male,Caucasian (North American)
id06793/rfLproLvOBY/00318,id06793,0,male,Caucasian (North American)
id06793/rfLproLvOBY/00323,id06793,0,male,Caucasian (North American)
id06793/xaeXXDZUSJs/00326,id06793,0,male,Caucasian (North American)
id06793/xaeXXDZUSJs/00327,id06793,0,male,Caucasian (North American)
id06793/xaeXXDZUSJs/00330,id06793,0,male,Caucasian (North American)
id06795/G1g-SIarNB8/00032,id06795,0,male,African American
id06795/G1g-SIarNB8/00035,id06795,0,male,African American
id06795/GxcYgzYqOd8/00052,id06795,0,male,African American
id06795/GxcYgzYqOd8/00062,id06795,0,male,African American
id06795/GxcYgzYqOd8/00064,id06795,1,male,African American
id06795/GxcYgzYqOd8/00067,id06795,0,male,African American
id06795/IgBErN2MHh0/00085,id06795,2,male,African American
id06795/K_ddisXz-ls/00101,id06795,0,male,African American
id06795/Wh_b7wpSuc0/00120,id06795,0,male,African American
id06795/Wh_b7wpSuc0/00121,id06795,3,male,African American
id06795/Wh_b7wpSuc0/00134,id06795,3,male,African American
id06795/Wh_b7wpSuc0/00137,id06795,0,male,African American
id06795/Wh_b7wpSuc0/00138,id06795,0,male,African American
id06795/X_MZ9NbejVo/00201,id06795,0,male,African American
id06795/X_MZ9NbejVo/00205,id06795,0,male,African American
id06795/aqhwnuhqoHQ/00213,id06795,0,male,African American
id06795/aqhwnuhqoHQ/00221,id06795,0,male,African American
id06795/iybKbh7z-lY/00303,id06795,0,male,African American
id06795/iybKbh7z-lY/00304,id06795,0,male,African American
id06795/lNTGbt6MXwA/00305,id06795,0,male,African American
id06795/lNTGbt6MXwA/00306,id06795,2,male,African American
id06795/lNTGbt6MXwA/00307,id06795,2,male,African American
id06795/lNTGbt6MXwA/00309,id06795,2,male,African American
id06795/lNTGbt6MXwA/00310,id06795,0,male,African American
id06795/lNTGbt6MXwA/00311,id06795,2,male,African American
id06795/lNTGbt6MXwA/00315,id06795,0,male,African American
id06795/lNTGbt6MXwA/00316,id06795,0,male,African American
id06795/lNTGbt6MXwA/00317,id06795,0,male,African American
id06795/lNTGbt6MXwA/00319,id06795,0,male,African American
id06795/lNTGbt6MXwA/00322,id06795,0,male,African American
id06795/lNTGbt6MXwA/00323,id06795,0,male,African American
id06795/lNTGbt6MXwA/00326,id06795,0,male,African American
id06795/lNTGbt6MXwA/00327,id06795,0,male,African American
id06795/lNTGbt6MXwA/00328,id06795,0,male,African American
id06795/lNTGbt6MXwA/00329,id06795,0,male,African American
id06795/lNTGbt6MXwA/00330,id06795,2,male,African American
id06795/lNTGbt6MXwA/00331,id06795,2,male,African American
id06795/lNTGbt6MXwA/00332,id06795,0,male,African American
id06795/lNTGbt6MXwA/00333,id06795,0,male,African American
id06795/v7-bxuyArdY/00334,id06795,0,male,African American
id06795/v7-bxuyArdY/00337,id06795,2,male,African American
id06795/v7-bxuyArdY/00338,id06795,0,male,African American
id06795/v7-bxuyArdY/00339,id06795,2,male,African American
id06795/v7-bxuyArdY/00340,id06795,0,male,African American
id06795/v7-bxuyArdY/00342,id06795,0,male,African American
id06795/v7-bxuyArdY/00347,id06795,0,male,African American
id06795/v7-bxuyArdY/00348,id06795,0,male,African American
id06795/v7-bxuyArdY/00351,id06795,0,male,African American
id06795/v7-bxuyArdY/00353,id06795,1,male,African American
id06795/wY--2JnprRU/00355,id06795,0,male,African American
id06798/0X5-Yaczzms/00001,id06798,3,male,African
id06798/0X5-Yaczzms/00005,id06798,0,male,African
id06798/2ZzWjfLMupo/00013,id06798,3,male,African
id06798/2ZzWjfLMupo/00015,id06798,3,male,African
id06798/9uWGHXWsl0k/00032,id06798,3,male,African
id06798/Af_rGDlz3yk/00035,id06798,1,male,African
id06798/Af_rGDlz3yk/00037,id06798,1,male,African
id06798/Af_rGDlz3yk/00041,id06798,3,male,African
id06798/Af_rGDlz3yk/00042,id06798,1,male,African
id06798/Af_rGDlz3yk/00048,id06798,3,male,African
id06798/CB-oqLrQfUQ/00067,id06798,3,male,African
id06798/CB-oqLrQfUQ/00079,id06798,1,male,African
id06798/CHxyUftYzFk/00083,id06798,0,male,African
id06798/CHxyUftYzFk/00088,id06798,1,male,African
id06798/CVAETmjv404/00091,id06798,3,male,African
id06798/CVAETmjv404/00095,id06798,1,male,African
id06798/NTsl9WQBi24/00102,id06798,3,male,African
id06798/NTsl9WQBi24/00104,id06798,3,male,African
id06798/NTsl9WQBi24/00107,id06798,3,male,African
id06798/NTsl9WQBi24/00109,id06798,3,male,African
id06798/R8YBxHZpx4c/00120,id06798,3,male,African
id06798/R8YBxHZpx4c/00123,id06798,3,male,African
id06798/RFRCI5IfLNc/00128,id06798,3,male,African
id06798/RFRCI5IfLNc/00138,id06798,3,male,African
id06798/TAJ6u1dBs5I/00141,id06798,3,male,African
id06798/TAJ6u1dBs5I/00143,id06798,3,male,African
id06798/Vl9NO4TzAr4/00151,id06798,0,male,African
id06798/Vl9NO4TzAr4/00152,id06798,2,male,African
id06798/Vl9NO4TzAr4/00153,id06798,3,male,African
id06798/Vl9NO4TzAr4/00156,id06798,3,male,African
id06798/WEbVveQfp8E/00168,id06798,3,male,African
id06798/WEbVveQfp8E/00169,id06798,1,male,African
id06798/WEbVveQfp8E/00170,id06798,0,male,African
id06798/WEbVveQfp8E/00171,id06798,3,male,African
id06798/Wou3nVOtt4s/00183,id06798,0,male,African
id06798/ZrCHHIMH5b8/00208,id06798,1,male,African
id06798/ZrCHHIMH5b8/00211,id06798,2,male,African
id06798/ZvLsLUAJPLY/00217,id06798,2,male,African
id06798/dhhjuP8TKNQ/00226,id06798,3,male,African
id06798/fg31M92Efu8/00234,id06798,3,male,African
id06798/fg31M92Efu8/00235,id06798,0,male,African
id06798/j0VwmaEcKzU/00248,id06798,0,male,African
id06798/oQFzKWZOSlE/00299,id06798,0,male,African
id06798/r1yi60fFN58/00325,id06798,1,male,African
id06798/r1yi60fFN58/00330,id06798,3,male,African
id06798/tRAQkLmNQ3w/00350,id06798,3,male,African
id06798/vA3ha6cxJFo/00358,id06798,2,male,African
id06798/vA3ha6cxJFo/00359,id06798,0,male,African
id06798/vA3ha6cxJFo/00360,id06798,3,male,African
id06798/vA3ha6cxJFo/00367,id06798,3,male,African
id06798/w3YYmN4RJig/00397,id06798,2,male,African
id06798/xR9pk1WGUXo/00407,id06798,3,male,African
id06813/2VQK_3Gtphk/00010,id06813,2,male,Caucasian (European)
id06813/3frKrJtp6SQ/00024,id06813,3,male,Caucasian (European)
id06813/3frKrJtp6SQ/00027,id06813,0,male,Caucasian (European)
id06813/A5Tvn7qiKlk/00044,id06813,0,male,Caucasian (European)
id06813/Czn87PD2y7g/00063,id06813,0,male,Caucasian (European)
id06813/ImZOeP4p-TI/00087,id06813,2,male,Caucasian (European)
id06813/J_QWBSwFwFg/00098,id06813,2,male,Caucasian (European)
id06813/KIRBLEVzfMQ/00121,id06813,3,male,Caucasian (European)
id06813/MdzE3iNObNU/00127,id06813,0,male,Caucasian (European)
id06813/T3FLzuJ8Lx4/00134,id06813,0,male,Caucasian (European)
id06813/VKaKjD9r9xU/00149,id06813,0,male,Caucasian (European)
id06813/VKaKjD9r9xU/00167,id06813,0,male,Caucasian (European)
id06813/VKaKjD9r9xU/00171,id06813,2,male,Caucasian (European)
id06813/cm053y1MLyQ/00199,id06813,2,male,Caucasian (European)
id06813/cm053y1MLyQ/00200,id06813,2,male,Caucasian (European)
id06813/cm053y1MLyQ/00213,id06813,1,male,Caucasian (European)
id06813/cm053y1MLyQ/00215,id06813,2,male,Caucasian (European)
id06813/cvXHt9KcLdA/00216,id06813,1,male,Caucasian (European)
id06813/cvXHt9KcLdA/00217,id06813,1,male,Caucasian (European)
id06813/cvXHt9KcLdA/00219,id06813,0,male,Caucasian (European)
id06813/e7AIoDsyF6c/00221,id06813,0,male,Caucasian (European)
id06813/e7AIoDsyF6c/00222,id06813,0,male,Caucasian (European)
id06813/egs8GqzSfTg/00223,id06813,2,male,Caucasian (European)
id06813/egs8GqzSfTg/00224,id06813,2,male,Caucasian (European)
id06813/egs8GqzSfTg/00229,id06813,2,male,Caucasian (European)
id06813/egs8GqzSfTg/00230,id06813,0,male,Caucasian (European)
id06813/egs8GqzSfTg/00234,id06813,0,male,Caucasian (European)
id06813/egs8GqzSfTg/00235,id06813,2,male,Caucasian (European)
id06813/ewsc6It4NXU/00237,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00238,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00239,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00240,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00241,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00243,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00244,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00245,id06813,2,male,Caucasian (European)
id06813/ewsc6It4NXU/00247,id06813,2,male,Caucasian (European)
id06813/ewsc6It4NXU/00250,id06813,2,male,Caucasian (European)
id06813/ewsc6It4NXU/00255,id06813,2,male,Caucasian (European)
id06813/ewsc6It4NXU/00256,id06813,0,male,Caucasian (European)
id06813/ewsc6It4NXU/00258,id06813,2,male,Caucasian (European)
id06813/jBqbstNtV5Q/00259,id06813,2,male,Caucasian (European)
id06813/oOEM7fynFfo/00260,id06813,2,male,Caucasian (European)
id06813/qOiirAnfJpY/00264,id06813,0,male,Caucasian (European)
id06813/rgd-lRbKkSI/00265,id06813,0,male,Caucasian (European)
id06813/uQwFWZ8KSc8/00270,id06813,0,male,Caucasian (European)
id06813/uQwFWZ8KSc8/00271,id06813,0,male,Caucasian (European)
id06813/uQwFWZ8KSc8/00272,id06813,0,male,Caucasian (European)
id06813/uQwFWZ8KSc8/00273,id06813,0,male,Caucasian (European)
id06813/uQwFWZ8KSc8/00275,id06813,2,male,Caucasian (European)
id06833/27_Wwjc93tY/00021,id06833,3,male,Hispanic
id06833/HHwVWHl6-Do/00053,id06833,0,male,Hispanic
id06833/HHwVWHl6-Do/00054,id06833,0,male,Hispanic
id06833/J7kVmnfe0jw/00057,id06833,0,male,Hispanic
id06833/J7kVmnfe0jw/00058,id06833,2,male,Hispanic
id06833/J7kVmnfe0jw/00059,id06833,0,male,Hispanic
id06833/J7kVmnfe0jw/00062,id06833,0,male,Hispanic
id06833/LCi_Crkcgyg/00069,id06833,0,male,Hispanic
id06833/LCi_Crkcgyg/00070,id06833,2,male,Hispanic
id06833/LCi_Crkcgyg/00071,id06833,0,male,Hispanic
id06833/LCi_Crkcgyg/00072,id06833,0,male,Hispanic
id06833/Nyc5J8f3wLo/00078,id06833,0,male,Hispanic
id06833/Nyc5J8f3wLo/00080,id06833,0,male,Hispanic
id06833/O97oDUtkNmI/00082,id06833,0,male,Hispanic
id06833/O97oDUtkNmI/00083,id06833,0,male,Hispanic
id06833/O97oDUtkNmI/00084,id06833,0,male,Hispanic
id06833/O97oDUtkNmI/00086,id06833,0,male,Hispanic
id06833/O97oDUtkNmI/00088,id06833,0,male,Hispanic
id06833/Pfr2Up_3uec/00091,id06833,0,male,Hispanic
id06833/Pfr2Up_3uec/00092,id06833,0,male,Hispanic
id06833/Q7Br0zCSn50/00097,id06833,0,male,Hispanic
id06833/Q7Br0zCSn50/00099,id06833,0,male,Hispanic
id06833/Q7Br0zCSn50/00100,id06833,0,male,Hispanic
id06833/Q7Br0zCSn50/00101,id06833,2,male,Hispanic
id06833/R_jZU8uCSvk/00106,id06833,0,male,Hispanic
id06833/R_jZU8uCSvk/00109,id06833,0,male,Hispanic
id06833/U3kwV866Fs0/00117,id06833,2,male,Hispanic
id06833/WIBWGzK2AcU/00123,id06833,0,male,Hispanic
id06833/fID-mMNigiI/00128,id06833,0,male,Hispanic
id06833/kQ1j3CLU9Ss/00137,id06833,2,male,Hispanic
id06833/kQ1j3CLU9Ss/00139,id06833,2,male,Hispanic
id06833/kQ1j3CLU9Ss/00140,id06833,2,male,Hispanic
id06833/kQ1j3CLU9Ss/00144,id06833,2,male,Hispanic
id06833/mPR9iFRiUkE/00160,id06833,0,male,Hispanic
id06833/mPR9iFRiUkE/00162,id06833,2,male,Hispanic
id06833/mPR9iFRiUkE/00163,id06833,0,male,Hispanic
id06833/mPR9iFRiUkE/00166,id06833,2,male,Hispanic
id06833/mkqYAwJK5QY/00167,id06833,2,male,Hispanic
id06833/nyJKl-v4NiQ/00176,id06833,2,male,Hispanic
id06833/qNvmS_Nfus4/00177,id06833,0,male,Hispanic
id06833/qNvmS_Nfus4/00178,id06833,2,male,Hispanic
id06833/r_C-vwNPw_w/00182,id06833,2,male,Hispanic
id06833/r_C-vwNPw_w/00184,id06833,0,male,Hispanic
id06833/vM65FmBbjmw/00185,id06833,2,male,Hispanic
id06833/vM65FmBbjmw/00186,id06833,2,male,Hispanic
id06833/w8Sr9A2RMtM/00206,id06833,0,male,Hispanic
id06833/z6w_7fw-iK8/00212,id06833,0,male,Hispanic
id06833/z6w_7fw-iK8/00213,id06833,2,male,Hispanic
id06833/z6w_7fw-iK8/00214,id06833,2,male,Hispanic
id06833/zUgEOJPm7iQ/00215,id06833,2,male,Hispanic
id06841/39am5s3Nizs/00001,id06841,3,male,African
id06841/HLRTqtq0uV4/00066,id06841,3,male,African
id06841/HLRTqtq0uV4/00068,id06841,0,male,African
id06841/ZFjHAHbJHbo/00091,id06841,3,male,African
id06841/azifr77S1_U/00119,id06841,0,male,African
id06841/epCEyBxJm20/00167,id06841,0,male,African
id06841/epCEyBxJm20/00174,id06841,3,male,African
id06841/gcnqLbvBPOk/00179,id06841,0,male,African
id06841/gcnqLbvBPOk/00180,id06841,2,male,African
id06841/gcnqLbvBPOk/00181,id06841,2,male,African
id06841/gcnqLbvBPOk/00182,id06841,0,male,African
id06841/gcnqLbvBPOk/00183,id06841,0,male,African
id06841/gcnqLbvBPOk/00186,id06841,0,male,African
id06841/hsep2RewmSI/00188,id06841,3,male,African
id06841/hsep2RewmSI/00189,id06841,0,male,African
id06841/uD2mu8HaVVM/00194,id06841,0,male,African
id06841/uD2mu8HaVVM/00196,id06841,0,male,African
id06841/uD2mu8HaVVM/00197,id06841,0,male,African
id06841/uD2mu8HaVVM/00198,id06841,0,male,African
id06841/uD2mu8HaVVM/00199,id06841,0,male,African
id06841/uD2mu8HaVVM/00201,id06841,0,male,African
id06841/uD2mu8HaVVM/00202,id06841,0,male,African
id06841/uD2mu8HaVVM/00203,id06841,0,male,African
id06841/uU8bSiq4coY/00204,id06841,0,male,African
id06841/uU8bSiq4coY/00206,id06841,0,male,African
id06841/uU8bSiq4coY/00211,id06841,0,male,African
id06841/uU8bSiq4coY/00214,id06841,0,male,African
id06841/uU8bSiq4coY/00217,id06841,0,male,African
id06841/uU8bSiq4coY/00218,id06841,0,male,African
id06841/uU8bSiq4coY/00219,id06841,0,male,African
id06841/wjvtCarjKns/00222,id06841,0,male,African
id06841/wjvtCarjKns/00224,id06841,0,male,African
id06841/wjvtCarjKns/00225,id06841,0,male,African
id06841/wjvtCarjKns/00226,id06841,0,male,African
id06841/wjvtCarjKns/00227,id06841,0,male,African
id06841/wjvtCarjKns/00229,id06841,2,male,African
id06841/wjvtCarjKns/00231,id06841,0,male,African
id06841/wjvtCarjKns/00236,id06841,0,male,African
id06841/wjvtCarjKns/00237,id06841,0,male,African
id06841/wjvtCarjKns/00240,id06841,0,male,African
id06841/z17YJAzGKsI/00242,id06841,0,male,African
id06841/z17YJAzGKsI/00244,id06841,0,male,African
id06841/z17YJAzGKsI/00246,id06841,0,male,African
id06841/z17YJAzGKsI/00247,id06841,0,male,African
id06841/z17YJAzGKsI/00248,id06841,0,male,African
id06841/z17YJAzGKsI/00249,id06841,0,male,African
id06841/z17YJAzGKsI/00253,id06841,2,male,African
id06841/z17YJAzGKsI/00254,id06841,0,male,African
id06841/z17YJAzGKsI/00256,id06841,2,male,African
id06841/zUIZWdOtKRo/00257,id06841,2,male,African
id06847/0KIld8xk7aQ/00009,id06847,3,male,Caucasian (European)
id06847/7K8SN2Rg_cM/00028,id06847,3,male,Caucasian (European)
id06847/9IiAKE-Kf9U/00046,id06847,0,male,Caucasian (European)
id06847/CL4U10habWY/00072,id06847,2,male,Caucasian (European)
id06847/CL4U10habWY/00077,id06847,3,male,Caucasian (European)
id06847/DnP99I2uFq0/00095,id06847,0,male,Caucasian (European)
id06847/DnP99I2uFq0/00096,id06847,3,male,Caucasian (European)
id06847/GPXg3zPOPNI/00106,id06847,3,male,Caucasian (European)
id06847/GuMRkYok2Hs/00110,id06847,2,male,Caucasian (European)
id06847/JLeLERQRSQE/00120,id06847,2,male,Caucasian (European)
id06847/L3U3qUjtv2s/00133,id06847,0,male,Caucasian (European)
id06847/Lbw_xFMiVPU/00134,id06847,3,male,Caucasian (European)
id06847/Lbw_xFMiVPU/00141,id06847,3,male,Caucasian (European)
id06847/M0hTmgZAmfg/00148,id06847,3,male,Caucasian (European)
id06847/M0hTmgZAmfg/00156,id06847,3,male,Caucasian (European)
id06847/MNshwcwUQwM/00187,id06847,0,male,Caucasian (European)
id06847/MiaOUus_L9A/00209,id06847,1,male,Caucasian (European)
id06847/MiaOUus_L9A/00223,id06847,0,male,Caucasian (European)
id06847/MiaOUus_L9A/00224,id06847,3,male,Caucasian (European)
id06847/MiaOUus_L9A/00235,id06847,3,male,Caucasian (European)
id06847/UiD8oBKO78Y/00267,id06847,3,male,Caucasian (European)
id06847/UiD8oBKO78Y/00272,id06847,0,male,Caucasian (European)
id06847/Vp4ae937mn0/00283,id06847,3,male,Caucasian (European)
id06847/Vp4ae937mn0/00288,id06847,0,male,Caucasian (European)
id06847/Vp4ae937mn0/00293,id06847,2,male,Caucasian (European)
id06847/byvx0K9MPi0/00306,id06847,0,male,Caucasian (European)
id06847/byvx0K9MPi0/00315,id06847,0,male,Caucasian (European)
id06847/e99UMp6zZac/00331,id06847,3,male,Caucasian (European)
id06847/e99UMp6zZac/00334,id06847,2,male,Caucasian (European)
id06847/e99UMp6zZac/00344,id06847,0,male,Caucasian (European)
id06847/e99UMp6zZac/00347,id06847,3,male,Caucasian (European)
id06847/e99UMp6zZac/00357,id06847,3,male,Caucasian (European)
id06847/e99UMp6zZac/00359,id06847,3,male,Caucasian (European)
id06847/e99UMp6zZac/00362,id06847,3,male,Caucasian (European)
id06847/e99UMp6zZac/00395,id06847,3,male,Caucasian (European)
id06847/e99UMp6zZac/00398,id06847,2,male,Caucasian (European)
id06847/e99UMp6zZac/00406,id06847,2,male,Caucasian (European)
id06847/lPfjj5DvQfI/00418,id06847,3,male,Caucasian (European)
id06847/mcpQl-M3vxs/00420,id06847,3,male,Caucasian (European)
id06847/ttZ8cKo7YqE/00456,id06847,3,male,Caucasian (European)
id06847/ttZ8cKo7YqE/00464,id06847,3,male,Caucasian (European)
id06847/uXCoXnEaSG0/00468,id06847,3,male,Caucasian (European)
id06847/uXCoXnEaSG0/00482,id06847,3,male,Caucasian (European)
id06847/uXCoXnEaSG0/00485,id06847,0,male,Caucasian (European)
id06847/uXCoXnEaSG0/00487,id06847,3,male,Caucasian (European)
id06847/uXCoXnEaSG0/00494,id06847,0,male,Caucasian (European)
id06847/uXCoXnEaSG0/00495,id06847,3,male,Caucasian (European)
id06847/uXCoXnEaSG0/00497,id06847,2,male,Caucasian (European)
id06847/wPf9szSPcL0/00498,id06847,0,male,Caucasian (European)
id06847/wPf9szSPcL0/00499,id06847,1,male,Caucasian (European)
id06848/7MZU-kzN-7k/00005,id06848,2,male,African American
id06848/FQ1xxyGxKb0/00015,id06848,0,male,African American
id06848/OJqrbAjzKhM/00019,id06848,2,male,African American
id06848/OJqrbAjzKhM/00020,id06848,2,male,African American
id06848/OJqrbAjzKhM/00022,id06848,0,male,African American
id06848/OJqrbAjzKhM/00026,id06848,2,male,African American
id06848/SmYvuD6_raw/00028,id06848,2,male,African American
id06848/SmYvuD6_raw/00029,id06848,2,male,African American
id06848/SmYvuD6_raw/00030,id06848,0,male,African American
id06848/SmYvuD6_raw/00031,id06848,0,male,African American
id06848/SmYvuD6_raw/00033,id06848,0,male,African American
id06848/SmYvuD6_raw/00035,id06848,2,male,African American
id06848/SmYvuD6_raw/00036,id06848,2,male,African American
id06848/SmYvuD6_raw/00037,id06848,2,male,African American
id06848/SmYvuD6_raw/00038,id06848,0,male,African American
id06848/c0OY-MnFqpo/00039,id06848,2,male,African American
id06848/cJLqxpUjroc/00040,id06848,2,male,African American
id06848/cJLqxpUjroc/00041,id06848,0,male,African American
id06848/coj8yoLG1rw/00044,id06848,3,male,African American
id06848/coj8yoLG1rw/00045,id06848,0,male,African American
id06848/coj8yoLG1rw/00047,id06848,0,male,African American
id06848/coj8yoLG1rw/00050,id06848,0,male,African American
id06848/coj8yoLG1rw/00054,id06848,1,male,African American
id06848/ehYP7gy2MUk/00056,id06848,0,male,African American
id06848/ehYP7gy2MUk/00057,id06848,0,male,African American
id06848/ehYP7gy2MUk/00058,id06848,0,male,African American
id06848/ehYP7gy2MUk/00060,id06848,0,male,African American
id06848/ehYP7gy2MUk/00065,id06848,0,male,African American
id06848/ehYP7gy2MUk/00066,id06848,0,male,African American
id06848/ehYP7gy2MUk/00068,id06848,2,male,African American
id06848/ehYP7gy2MUk/00069,id06848,0,male,African American
id06848/ehYP7gy2MUk/00070,id06848,0,male,African American
id06848/ehYP7gy2MUk/00074,id06848,2,male,African American
id06848/ehYP7gy2MUk/00075,id06848,0,male,African American
id06848/ehYP7gy2MUk/00076,id06848,0,male,African American
id06848/ehYP7gy2MUk/00083,id06848,2,male,African American
id06848/ehYP7gy2MUk/00084,id06848,0,male,African American
id06848/ehYP7gy2MUk/00085,id06848,3,male,African American
id06848/ehYP7gy2MUk/00086,id06848,3,male,African American
id06848/ehYP7gy2MUk/00091,id06848,2,male,African American
id06848/ehYP7gy2MUk/00093,id06848,2,male,African American
id06848/ehYP7gy2MUk/00094,id06848,0,male,African American
id06848/ehYP7gy2MUk/00096,id06848,0,male,African American
id06848/ehYP7gy2MUk/00098,id06848,2,male,African American
id06848/ssZ2bKlMu5w/00107,id06848,0,male,African American
id06848/ssZ2bKlMu5w/00108,id06848,0,male,African American
id06848/tTp3Wz6iZcM/00112,id06848,0,male,African American
id06848/tTp3Wz6iZcM/00113,id06848,0,male,African American
id06848/tTp3Wz6iZcM/00115,id06848,0,male,African American
id06848/tTp3Wz6iZcM/00116,id06848,0,male,African American
id06853/9WTZpcF7Vh0/00004,id06853,3,male,Caucasian (European)
id06853/C-PcuVTRXxw/00009,id06853,0,male,Caucasian (European)
id06853/C-PcuVTRXxw/00047,id06853,0,male,Caucasian (European)
id06853/C-PcuVTRXxw/00060,id06853,0,male,Caucasian (European)
